code,date,close,open,high,low,volume,amount
399986.SZ,20210705,6901.8169,6890.836,6906.1925,6797.8468,18195304.0,15959995.6
399986.SZ,20210702,6896.6317,7000.3881,7001.2456,6880.9105,20445911.0,20681441.8
399986.SZ,20210701,7058.8762,6965.562,7059.3412,6941.2739,19304585.0,19211609.1
399986.SZ,20210630,6938.277,6893.5997,6966.6648,6893.3226,13517224.0,12749546.0
399986.SZ,20210629,6876.062,6899.9868,6938.3846,6860.4043,16801141.0,15715224.7
399986.SZ,20210628,6951.8184,7067.6299,7069.3236,6922.5342,18805698.0,18142450.3
399986.SZ,20210625,7076.8934,6994.3648,7094.8294,6991.2532,20046610.0,17184311.8
399986.SZ,20210624,6995.9702,6956.1274,6995.9702,6931.0195,15490621.0,12659685.6
399986.SZ,20210623,6966.299,6985.8777,7005.6865,6945.7528,17102636.0,14582055.3
399986.SZ,20210622,6989.7013,6921.5655,7005.4716,6921.0052,18365791.0,17325909.2
399986.SZ,20210621,6900.542,6959.9444,6959.9444,6880.3709,18917456.0,16702269.6
399986.SZ,20210618,6975.4778,7036.0249,7055.2126,6950.2581,18024599.0,15728135.0
399986.SZ,20210617,7054.2927,7077.7717,7127.2671,7051.4763,16718568.0,12993917.4
399986.SZ,20210616,7101.5426,7059.0825,7144.7386,7048.4316,17615005.0,14830841.6
399986.SZ,20210615,7060.9552,7140.3384,7142.4547,7028.3624,21703578.0,18231097.5
399986.SZ,20210611,7167.1414,7245.743,7252.9625,7111.9552,24533019.0,21983718.1
399986.SZ,20210610,7236.4392,7264.1424,7336.8168,7230.14,20421000.0,16992227.2
399986.SZ,20210609,7256.4321,7268.6783,7301.4524,7245.3326,17223816.0,13787169.6
399986.SZ,20210608,7283.7219,7279.5697,7330.0961,7218.367,20843471.0,16667538.1
399986.SZ,20210607,7287.8362,7324.2454,7324.2454,7245.4619,19185423.0,14033910.4
399986.SZ,20210604,7329.7947,7245.3609,7405.9519,7241.3591,22718204.0,19496877.6
399986.SZ,20210603,7256.7202,7302.9978,7370.0066,7256.7202,20904806.0,16954031.3
399986.SZ,20210602,7308.6843,7301.0198,7310.0972,7237.083,22640565.0,17032130.4
399986.SZ,20210601,7304.7342,7334.4393,7334.5142,7269.0435,19768492.0,17048668.1
399986.SZ,20210531,7365.9275,7395.3239,7395.3628,7308.6334,20890617.0,16797870.4
399986.SZ,20210528,7404.1015,7388.4408,7436.3083,7354.744,21443033.0,16432071.8
399986.SZ,20210527,7387.2735,7419.4513,7455.8422,7336.3955,21004258.0,18428986.7
399986.SZ,20210526,7447.7541,7394.9681,7481.5184,7377.0776,26806593.0,23591706.0
399986.SZ,20210525,7387.6217,7134.6341,7397.7905,7114.6533,31781115.0,29245244.8
399986.SZ,20210524,7128.146,7120.9098,7171.056,7103.3033,13397067.0,12476316.4
399986.SZ,20210521,7120.669,7228.0574,7239.7559,7103.7775,15876891.0,14456782.8
399986.SZ,20210520,7215.526,7137.1769,7215.526,7089.0926,16919538.0,14326234.2
399986.SZ,20210519,7145.1587,7248.6987,7248.6987,7115.5305,16416085.0,15526441.5
399986.SZ,20210518,7254.5172,7275.5984,7281.1808,7220.3193,13537278.0,11084572.1
399986.SZ,20210517,7268.4894,7235.0321,7338.1392,7216.0693,19132558.0,16811059.4
399986.SZ,20210514,7250.5614,7176.757,7255.789,7104.3562,19717478.0,17052853.8
399986.SZ,20210513,7158.6503,7170.2532,7221.4124,7127.2607,16128910.0,13540616.8
399986.SZ,20210512,7194.1934,7146.4623,7255.232,7145.2457,20328751.0,16847894.4
399986.SZ,20210511,7161.3624,7103.2481,7167.4084,7098.4213,16533542.0,13845461.0
399986.SZ,20210510,7138.029,7182.2306,7182.2306,7069.563,21179390.0,17342771.6
399986.SZ,20210507,7185.2528,7127.1588,7250.4791,7098.3285,24909846.0,21757015.9
399986.SZ,20210506,7107.413,7018.5228,7156.5295,7018.5228,21403777.0,18660342.5
399986.SZ,20210430,7037.2659,7126.7425,7127.3185,6986.7312,35085873.0,26369186.2
399986.SZ,20210429,7154.5385,7037.9199,7161.7763,7023.9041,24397163.0,20269139.0
399986.SZ,20210428,7022.0116,7052.2287,7053.1106,6975.8219,15099710.0,13366308.0
399986.SZ,20210427,7030.681,7029.002,7054.3799,6999.8355,13053568.0,11048335.0
399986.SZ,20210426,7032.0644,7156.2329,7184.053,7019.5412,17605295.0,18895325.0
399986.SZ,20210423,7098.1083,7069.3029,7131.0386,7048.4638,14900924.0,13477144.7
399986.SZ,20210422,7065.2881,7148.0588,7154.9492,7040.0201,17473640.0,15083285.0
399986.SZ,20210421,7134.2857,7030.482,7163.805,7030.482,18590743.0,19824510.5
399986.SZ,20210420,7012.107,6957.4787,7056.7768,6955.5153,16448305.0,14819178.2
399986.SZ,20210419,6987.6343,6881.3115,6994.6799,6833.256,19250193.0,18940502.8
399986.SZ,20210416,6882.4213,6875.4844,6888.0165,6830.3074,13039015.0,11772184.7
399986.SZ,20210415,6867.1396,6936.0792,6936.0792,6804.8155,17980246.0,18762728.2
399986.SZ,20210414,6931.9637,7029.4139,7032.1235,6924.8717,16982316.0,15902406.3
399986.SZ,20210413,7018.6139,7063.604,7101.6778,6991.4987,17554527.0,14422563.5
399986.SZ,20210412,7048.4306,7061.4235,7077.4409,7012.0712,18497264.0,14699618.9
399986.SZ,20210409,7069.7541,7116.181,7116.8331,7051.6752,14846554.0,11364995.7
399986.SZ,20210408,7106.137,7107.387,7123.4351,7083.1179,14774414.0,11133056.8
399986.SZ,20210407,7123.9883,7150.5717,7155.8716,7082.4628,17917107.0,14264749.4
399986.SZ,20210406,7144.8969,7133.1031,7174.9538,7119.8688,14049173.0,11830375.3
399986.SZ,20210402,7126.5117,7221.5763,7222.2312,7104.3629,19847577.0,15954880.5
399986.SZ,20210401,7214.706,7242.6465,7242.8659,7177.14,17148898.0,13313065.4
399986.SZ,20210331,7238.4354,7198.0889,7258.3634,7138.257,28781006.0,22215457.3
399986.SZ,20210330,7215.1653,7162.8719,7215.1653,7122.0383,22627297.0,18775670.3
399986.SZ,20210329,7161.9115,7137.4109,7172.6224,7086.7499,28231162.0,22625864.7
399986.SZ,20210326,7128.3999,7094.2408,7140.8894,7062.7814,21826918.0,18537826.6
399986.SZ,20210325,7058.8103,7140.4314,7166.195,7042.5572,18903302.0,16391979.3
399986.SZ,20210324,7104.6971,7220.6682,7225.8713,7087.1068,20585233.0,18227216.3
399986.SZ,20210323,7219.5412,7251.4949,7304.9476,7171.0528,19727910.0,16966851.0
399986.SZ,20210322,7252.9706,7117.4086,7304.07,7117.4086,22544445.0,21626140.3
399986.SZ,20210319,7106.7981,7315.4733,7342.6612,7084.2119,30178846.0,26074468.0
399986.SZ,20210318,7324.4686,7305.2832,7355.209,7267.7948,19709930.0,17160696.1
399986.SZ,20210317,7303.599,7386.2588,7388.0007,7268.8439,22952749.0,19874088.6
399986.SZ,20210316,7419.7223,7361.0701,7488.1695,7336.1579,26829133.0,24149084.4
399986.SZ,20210315,7334.6125,7261.7291,7446.4516,7254.5128,33633171.0,29866207.0
399986.SZ,20210312,7271.9426,7209.3289,7295.1379,7196.7658,28870490.0,24485264.1
399986.SZ,20210311,7197.7596,7051.1867,7251.3366,7051.1867,33500026.0,29133463.0
399986.SZ,20210310,6979.916,7036.0136,7043.5818,6956.3213,26315737.0,22669792.7
399986.SZ,20210309,7011.6121,7167.1697,7237.104,6984.2177,37382749.0,30934627.6
399986.SZ,20210308,7146.9786,7287.8993,7358.6887,7143.4553,37068697.0,29483063.2
399986.SZ,20210305,7267.4785,7277.361,7320.1818,7136.2397,35549029.0,29428555.6
399986.SZ,20210304,7326.1323,7332.6895,7437.1325,7285.6898,39186775.0,31731026.5
399986.SZ,20210303,7383.3878,7075.7145,7397.7574,7069.822,43365133.0,39654519.8
399986.SZ,20210302,7063.5394,7146.7121,7178.8719,6999.6202,26847411.0,25196684.2
399986.SZ,20210301,7115.5464,7143.9941,7162.1113,7080.1297,24125871.0,22564348.9
399986.SZ,20210226,7114.9188,7282.1979,7354.2406,7089.796,38534858.0,34640274.3
399986.SZ,20210225,7369.9552,7317.4782,7423.0656,7272.5933,37907996.0,31841283.3
399986.SZ,20210224,7260.8641,7390.4404,7393.5965,7203.1926,35220176.0,30173524.2
399986.SZ,20210223,7379.1016,7307.8435,7507.0747,7307.8435,41578961.0,35525086.7
399986.SZ,20210222,7316.2927,7425.2125,7425.2125,7293.8948,44720927.0,37413050.9
399986.SZ,20210219,7440.6653,7451.61,7545.6192,7407.8313,33097611.0,28208033.6
399986.SZ,20210218,7477.1503,7430.3498,7563.5818,7402.5178,39042890.0,34676802.7
399986.SZ,20210210,7353.6508,7430.7951,7524.0813,7271.7687,41229488.0,35335299.5
399986.SZ,20210209,7391.7773,7391.625,7400.1164,7290.7833,30471107.0,25295104.0
399986.SZ,20210208,7403.7867,7367.7137,7429.4489,7236.4312,39559545.0,33531955.7
399986.SZ,20210205,7370.6996,7177.0023,7393.3508,7161.9859,57609034.0,44692618.1
399986.SZ,20210204,7157.0508,7085.3465,7264.491,7073.7761,30532042.0,28870688.7
399986.SZ,20210203,7132.3471,7009.5478,7188.8184,6966.6217,28126517.0,27957078.0
399986.SZ,20210202,7004.0297,7043.5011,7116.6795,6978.0948,27157569.0,26659601.1
399986.SZ,20210201,7095.429,6903.1606,7125.6439,6858.5864,30511729.0,27544582.2
399986.SZ,20210129,6928.1359,6940.9033,7016.9017,6883.4445,28230720.0,23834750.0
399986.SZ,20210128,6908.8502,6908.8474,6931.5185,6859.6989,23164880.0,19582890.5
399986.SZ,20210127,6976.7117,6884.0306,7054.7114,6884.0306,27297132.0,24119441.8
399986.SZ,20210126,6878.9125,6885.6028,6994.1694,6864.1782,22111679.0,19516705.9
399986.SZ,20210125,6904.1595,6845.9604,6930.7796,6763.3074,23374641.0,22319148.7
399986.SZ,20210122,6890.9477,7009.0988,7009.0988,6847.5468,26405018.0,23916913.3
399986.SZ,20210121,7013.0627,7032.4514,7089.8135,6988.1553,26781625.0,22744794.9
399986.SZ,20210120,6990.1419,7055.3601,7136.4791,6969.6233,26894014.0,24339915.5
399986.SZ,20210119,7068.5109,7061.0853,7147.5374,6981.2807,38078940.0,31473520.6
399986.SZ,20210118,7069.2845,6919.6551,7099.4749,6913.1923,39279618.0,38275788.6
399986.SZ,20210115,6907.9918,6861.7064,7084.7528,6861.7064,59763898.0,53357653.4
399986.SZ,20210114,6721.5136,6722.8396,6823.9071,6700.9664,28014011.0,22933457.8
399986.SZ,20210113,6727.0819,6711.8242,6747.9223,6674.7648,26927772.0,21962849.8
399986.SZ,20210112,6731.6992,6650.3136,6739.3903,6603.2014,28143490.0,24870265.4
399986.SZ,20210111,6640.657,6597.7273,6711.1675,6597.7273,34213079.0,31842474.4
399986.SZ,20210108,6574.8536,6556.3902,6609.7948,6512.5496,24712000.0,23466841.7
399986.SZ,20210107,6546.5013,6493.1036,6561.9086,6462.1078,28838716.0,25451902.9
399986.SZ,20210106,6484.1208,6320.1097,6484.1208,6312.2855,27389972.0,25896949.7
399986.SZ,20210105,6333.5247,6378.6587,6378.9187,6258.9402,33223009.0,29836489.1
399986.SZ,20210104,6410.6305,6473.8057,6473.8057,6351.2918,36994970.0,32525199.4
399986.SZ,20201231,6535.9892,6469.4753,6588.1821,6459.6734,32764181.0,24769415.5
399986.SZ,20201230,6472.0919,6442.1195,6472.0919,6402.1459,22398517.0,19269221.8
399986.SZ,20201229,6454.6231,6448.2697,6482.0808,6425.6495,21618763.0,18167416.2
399986.SZ,20201228,6435.7654,6375.3326,6457.4424,6347.8522,21351801.0,18891851.3
399986.SZ,20201225,6391.6684,6386.5988,6395.1344,6319.834,15239269.0,12108174.4
399986.SZ,20201224,6382.2765,6362.7982,6432.5771,6356.253,15453865.0,13041279.0
399986.SZ,20201223,6346.999,6331.4474,6359.8398,6305.0607,20229485.0,16254100.6
399986.SZ,20201222,6334.2857,6435.6261,6457.1036,6327.5316,26739089.0,20705676.7
399986.SZ,20201221,6440.5702,6453.9448,6481.2428,6390.6279,19655544.0,16437611.4
399986.SZ,20201218,6461.2672,6529.7906,6557.0392,6437.3179,19611259.0,17026169.8
399986.SZ,20201217,6545.9167,6500.6792,6550.3333,6436.2324,24923522.0,18548873.5
399986.SZ,20201216,6508.5621,6513.8301,6558.3269,6482.8842,20651086.0,15226701.2
399986.SZ,20201215,6496.1372,6544.7893,6544.7893,6413.2461,24598978.0,18409657.9
399986.SZ,20201214,6550.1055,6522.8514,6590.4881,6514.1119,22077124.0,17578783.9
399986.SZ,20201211,6483.2975,6567.92,6580.6757,6464.3125,28460075.0,21588301.8
399986.SZ,20201210,6558.062,6588.3205,6621.3825,6514.8599,24576720.0,17436964.5
399986.SZ,20201209,6598.3575,6622.5529,6694.7986,6595.7802,28396861.0,20497235.1
399986.SZ,20201208,6601.9794,6646.2382,6694.6561,6587.8628,27359394.0,19898460.0
399986.SZ,20201207,6644.5219,6785.2112,6797.7334,6616.1302,31559133.0,24991810.3
399986.SZ,20201204,6794.6238,6864.8538,6864.8538,6730.5184,35126567.0,25853843.9
399986.SZ,20201203,6883.6885,6899.612,6932.4711,6804.8023,40137065.0,28422995.3
399986.SZ,20201202,6896.1132,6916.608,6972.1339,6841.6154,38594876.0,28682291.1
399986.SZ,20201201,6932.3534,6752.5488,6968.4408,6727.1895,55666848.0,40359851.2
399986.SZ,20201130,6746.2327,6864.557,7087.7093,6746.2327,79806378.0,58697838.3
399986.SZ,20201127,6807.2622,6686.281,6807.2622,6664.0032,47557800.0,31531102.4
399986.SZ,20201126,6651.2558,6567.3962,6663.9621,6563.7854,19321928.0,16209231.5
399986.SZ,20201125,6560.4037,6662.4579,6702.2357,6558.2233,21176645.0,16590029.6
399986.SZ,20201124,6614.0518,6638.2892,6661.4495,6600.1123,19593943.0,16023354.0
399986.SZ,20201123,6649.4263,6508.1034,6663.0372,6506.8301,28111274.0,24145283.4
399986.SZ,20201120,6514.7868,6527.1661,6527.1661,6483.332,15614082.0,13685575.1
399986.SZ,20201119,6553.8534,6504.4543,6570.5353,6464.5701,21772818.0,19651946.7
399986.SZ,20201118,6504.7025,6354.9036,6530.7277,6349.4412,29846711.0,26603241.2
399986.SZ,20201117,6362.8205,6286.3375,6371.0655,6276.512,16218758.0,14570645.7
399986.SZ,20201116,6284.4853,6270.2364,6292.0413,6254.3248,14220088.0,12491272.8
399986.SZ,20201113,6256.0787,6342.8123,6342.8123,6213.9109,19177748.0,16662774.7
399986.SZ,20201112,6374.4037,6421.0069,6439.5551,6366.1879,13973412.0,11559580.6
399986.SZ,20201111,6445.3335,6406.4899,6468.5438,6387.2761,22715289.0,17809855.5
399986.SZ,20201110,6400.4314,6412.6552,6470.9476,6378.988,23327931.0,19474191.8
399986.SZ,20201109,6356.4702,6330.1451,6375.1585,6320.1497,22173910.0,17563601.2
399986.SZ,20201106,6301.0137,6317.4417,6319.0353,6254.0498,16837641.0,14132541.6
399986.SZ,20201105,6321.3842,6382.221,6403.041,6294.6903,18167772.0,16968602.7
399986.SZ,20201104,6348.3333,6323.3715,6363.2878,6280.4913,17245633.0,17334947.5
399986.SZ,20201103,6253.2372,6226.0123,6323.8315,6226.0123,18687844.0,17323983.0
399986.SZ,20201102,6187.2542,6206.8906,6238.5145,6142.0764,20269376.0,16528674.9
399986.SZ,20201030,6191.5955,6259.7478,6322.4789,6172.7553,22140717.0,17310873.0
399986.SZ,20201029,6243.0185,6184.4992,6287.9764,6180.1594,18113387.0,15657060.9
399986.SZ,20201028,6243.5904,6310.2311,6328.0669,6222.267,19292984.0,16671706.6
399986.SZ,20201027,6308.4506,6332.202,6346.0562,6295.8591,15515784.0,13114025.2
399986.SZ,20201026,6332.0937,6463.1261,6469.3291,6312.2046,22504775.0,18425911.9
399986.SZ,20201023,6453.9891,6393.5608,6530.4952,6385.2596,26315334.0,21780965.9
399986.SZ,20201022,6411.0783,6439.3216,6517.0072,6363.2751,21306721.0,18999744.4
399986.SZ,20201021,6428.8287,6325.6712,6433.6716,6289.257,25347845.0,20844922.8
399986.SZ,20201020,6313.6277,6343.8295,6347.1247,6280.803,20348806.0,15893994.9
399986.SZ,20201019,6345.3355,6368.1328,6523.7485,6337.1201,37207896.0,30906796.9
399986.SZ,20201016,6319.4107,6207.3535,6368.2577,6207.2744,35654812.0,30014016.3
399986.SZ,20201015,6216.3274,6133.7717,6260.8924,6131.3687,22960837.0,22534312.7
399986.SZ,20201014,6127.9472,6134.555,6140.6161,6094.6686,15378770.0,12356092.9
399986.SZ,20201013,6128.0955,6114.6253,6139.3472,6093.6807,19042810.0,14330145.1
399986.SZ,20201012,6126.3387,5982.0103,6138.4024,5979.7187,26681443.0,22998169.9
399986.SZ,20201009,5967.8029,5995.7042,6013.1966,5962.5162,14172384.0,12025501.4
399986.SZ,20200930,5953.3826,5974.3733,6008.7987,5926.4373,16063469.0,13858974.0
399986.SZ,20200929,5964.8817,6052.774,6052.7748,5964.8817,12464994.0,11811194.4
399986.SZ,20200928,6035.7758,6016.6781,6046.967,5998.9493,12778181.0,8863522.8
399986.SZ,20200925,6009.7328,6023.5648,6040.9698,5997.716,11592725.0,8907493.5
399986.SZ,20200924,6016.4643,6079.8184,6080.1658,6006.2764,15430870.0,12682549.9
399986.SZ,20200923,6092.5282,6126.1998,6136.7643,6086.9448,12221371.0,9796822.6
399986.SZ,20200922,6122.1144,6162.1727,6210.7417,6108.1355,17470643.0,13891658.0
399986.SZ,20200921,6191.5668,6237.0139,6249.627,6184.4729,16317780.0,13452697.4
399986.SZ,20200918,6238.2711,6118.2495,6238.2711,6098.8785,25825345.0,21880716.2
399986.SZ,20200917,6112.3316,6131.7027,6159.297,6108.7964,12819956.0,11459110.2
399986.SZ,20200916,6129.0801,6111.6891,6149.5452,6090.8617,13576782.0,11103979.8
399986.SZ,20200915,6108.2106,6079.6973,6128.0571,6065.1012,12776937.0,10953611.8
399986.SZ,20200914,6091.8599,6072.9739,6092.9054,6044.5649,13747467.0,11493099.3
399986.SZ,20200911,6067.6553,6108.8768,6117.231,6036.5215,15929531.0,13079537.3
399986.SZ,20200910,6114.7597,6162.0047,6166.124,6098.7448,18629779.0,15097441.1
399986.SZ,20200909,6130.1639,6121.9684,6185.4582,6106.9271,18336546.0,15003399.1
399986.SZ,20200908,6163.848,6090.0375,6163.848,6089.4467,20334906.0,17725262.5
399986.SZ,20200907,6067.5854,6077.7083,6141.0425,6062.9738,17287851.0,14315456.3
399986.SZ,20200904,6090.6244,6067.9162,6102.1105,6052.6048,16403716.0,12737853.2
399986.SZ,20200903,6115.1844,6143.7232,6171.7528,6101.4544,18130232.0,15067574.2
399986.SZ,20200902,6142.8616,6180.4044,6184.7416,6106.4339,22572052.0,18714724.6
399986.SZ,20200901,6180.7687,6175.2997,6199.2455,6154.2602,19848917.0,16928472.5
399986.SZ,20200831,6194.335,6257.3465,6318.8916,6185.3998,33269039.0,30186592.1
399986.SZ,20200828,6239.5571,6094.362,6239.5571,6075.2487,25061783.0,22914798.9
399986.SZ,20200827,6102.8768,6116.4115,6117.4097,6065.1034,14775397.0,11493851.2
399986.SZ,20200826,6108.8835,6161.2028,6163.777,6094.761,17399487.0,13893899.9
399986.SZ,20200825,6158.4973,6169.2577,6202.1104,6141.8801,15438380.0,12677648.3
399986.SZ,20200824,6146.5711,6204.3437,6210.6911,6141.9581,17087695.0,14616031.5
399986.SZ,20200821,6185.0235,6214.3921,6214.3921,6157.3702,16826199.0,14224525.3
399986.SZ,20200820,6171.6073,6244.2874,6246.3005,6160.3204,22554679.0,18670715.4
399986.SZ,20200819,6263.4643,6309.9372,6330.9608,6263.4643,25215685.0,20567601.4
399986.SZ,20200818,6316.8607,6363.4967,6363.4967,6281.4408,32664221.0,25200535.3
399986.SZ,20200817,6376.1129,6216.7509,6437.6709,6216.7509,61646131.0,48400281.5
399986.SZ,20200814,6202.1987,6109.7689,6205.6593,6099.246,23843643.0,19236862.6
399986.SZ,20200813,6109.0813,6150.6557,6154.9177,6106.0836,17538033.0,14842020.3
399986.SZ,20200812,6141.2411,6115.6818,6178.2794,6078.77,26252116.0,21884167.9
399986.SZ,20200811,6104.9811,6095.5368,6225.4677,6095.303,35812978.0,32117571.3
399986.SZ,20200810,6089.464,6031.2584,6114.283,5991.3988,23423170.0,20779723.7
399986.SZ,20200807,6029.8686,6062.1623,6089.0704,6002.7454,21147333.0,17353715.8
399986.SZ,20200806,6083.4878,6046.5386,6100.9686,6008.9857,23073392.0,19745711.7
399986.SZ,20200805,6034.9413,6073.0579,6073.3767,5998.8077,25137187.0,20144313.6
399986.SZ,20200804,6113.3923,5975.3587,6148.0726,5956.654,46990985.0,38168419.0
399986.SZ,20200803,5961.2199,5951.2794,5975.1622,5928.3894,26504117.0,20138764.5
399986.SZ,20200731,5915.3459,5912.3378,5984.3698,5883.4574,23527203.0,17776101.9
399986.SZ,20200730,5915.3695,5972.4374,5977.8568,5911.3515,18425064.0,14090830.2
399986.SZ,20200729,5976.5463,5889.0847,5984.9722,5867.2872,23138221.0,17640227.2
399986.SZ,20200728,5898.7273,5908.9394,5925.6711,5873.6091,16888278.0,13167601.3
399986.SZ,20200727,5871.612,5952.5768,5957.1362,5847.7481,21210451.0,17354220.9
399986.SZ,20200724,5917.069,6053.749,6064.1965,5894.58,33815788.0,25865459.2
399986.SZ,20200723,6071.6373,6121.7347,6143.4417,6015.8396,32334991.0,24852927.0
399986.SZ,20200722,6179.3794,6194.2914,6268.4922,6155.2633,30884885.0,23441005.8
399986.SZ,20200721,6197.9134,6258.8485,6258.8485,6176.6195,24905723.0,19210694.2
399986.SZ,20200720,6255.6508,6119.0591,6264.7454,6090.3462,38801222.0,31403361.1
399986.SZ,20200717,6094.9413,6125.4989,6142.3986,6048.4605,32440286.0,24675062.8
399986.SZ,20200716,6091.8233,6141.1886,6212.0352,6090.4753,46885278.0,34873068.0
399986.SZ,20200715,6125.6187,6274.0925,6283.6199,6115.6171,41655206.0,31148585.8
399986.SZ,20200714,6290.0769,6373.6346,6402.8619,6256.7149,44066026.0,32879554.7
399986.SZ,20200713,6415.9356,6377.8694,6489.2523,6338.678,56475615.0,42027688.1
399986.SZ,20200710,6447.0019,6649.7903,6667.0028,6428.4495,59673478.0,44569163.9
399986.SZ,20200709,6738.5164,6787.6127,6790.992,6675.7724,62550394.0,48581958.5
399986.SZ,20200708,6819.5983,6754.5146,6912.5937,6712.2535,71189455.0,54826676.8
399986.SZ,20200707,6800.2938,6992.5806,7114.4629,6793.9949,87411578.0,68715448.9
399986.SZ,20200706,6835.2186,6344.7112,6853.6136,6344.7112,90987921.0,69362187.4
399986.SZ,20200703,6268.9213,6129.2731,6281.1673,6129.2731,51317867.0,39001099.0
399986.SZ,20200702,6108.2236,5957.2055,6108.6393,5946.948,44287737.0,31753313.7
399986.SZ,20200701,5970.7221,5869.3148,5977.9313,5851.917,26818878.0,19307768.8
399986.SZ,20200630,5864.0999,5871.2097,5883.8509,5847.1401,16495864.0,11379905.9
399986.SZ,20200629,5882.4451,5930.5007,5951.1343,5865.3197,19794898.0,14175364.6
399986.SZ,20200624,5894.6184,5844.3687,5901.8924,5843.5339,18696426.0,13834261.8
399986.SZ,20200623,5840.7649,5859.6137,5865.9869,5833.8552,13346516.0,9968159.1
399986.SZ,20200622,5869.1183,5886.5828,5914.1685,5863.7139,17542257.0,13182367.8
399986.SZ,20200619,5901.2985,5879.7758,5916.4693,5863.4217,19547682.0,14940393.5
399986.SZ,20200618,5891.6907,5877.1985,5906.0994,5832.1561,16245799.0,13506361.7
399986.SZ,20200617,5911.5254,5909.2992,5917.3855,5885.5388,9920215.0,7510519.0
399986.SZ,20200616,5916.0941,5906.3083,5920.8184,5896.1185,11145469.0,8454447.5
399986.SZ,20200615,5869.1461,5907.2404,5916.7981,5869.1461,16822865.0,12617256.5
399986.SZ,20200612,5942.0896,5894.8241,5948.078,5883.3732,18684317.0,13616276.8
399986.SZ,20200611,5935.4352,6003.2242,6007.8231,5928.3174,14984424.0,12215761.5
399986.SZ,20200610,6008.1194,6058.5276,6058.5276,6004.7458,10014689.0,7835809.7
